,publishedAt,channelId,title,description,thumbnails,channelTitle,tags,categoryId,liveBroadcastContent,localized,defaultAudioLanguage,video_ID
0,2021-09-28T23:30:05Z,UCNqpN335uVY9Sx_ZK_WuOAA,VAN CAMPING & CATCHING CRAWFISH IN THE MOUNTAINS for VietCajun Crawfish Boil,"In Washington catching crawfish up in the mountains with Leif. 

Watch day 2 on Leif’s channel, NW Fishing Secrets https://youtu.be/COsltqwxapw","{'default': {'url': 'https://i.ytimg.com/vi/wkePYJ-ZWJQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wkePYJ-ZWJQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wkePYJ-ZWJQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/wkePYJ-ZWJQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/wkePYJ-ZWJQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['crawfish', 'crawdad', 'crayfish', 'crawfish catch and cook', 'catch and cook crawdads', 'cajun crawfish boil', 'viet cajun crawfish boil', 'cajun fusion', 'catch and cook', 'catch clean cook', 'catch n cook', 'crawfish recipe', 'van camping', 'van life', 'cajun boil', 'pnw', 'diving for crawfish', 'crawfish trap', 'nw fishing screts', 'outdoor chef life', 'collab', 'fishing collab video', 'cajun crawfish boil mukbang', 'cajun crawfish boil recipe', 'van chef']",24,none,"{'title': 'VAN CAMPING & CATCHING CRAWFISH IN THE MOUNTAINS for VietCajun Crawfish Boil', 'description': 'In Washington catching crawfish up in the mountains with Leif. \n\nWatch day 2 on Leif’s channel, NW Fishing Secrets https://youtu.be/COsltqwxapw'}",en,wkePYJ-ZWJQ
0,2021-09-24T19:00:02Z,UCNqpN335uVY9Sx_ZK_WuOAA,"FISHING, CLAMMING, &MUSHROOMING at Camp | Cooking it All Together","Upgrade your kitchen with Misen’s amazing knives and cookware! Go to https://bit.ly/3hxsAaA and use outdoorcheflife to get 20% off your first order!

Check out Addicted Fishing: https://www.youtube.com/watch?v=Fnf0ct02Piw
Check out the awesome clam recipe I did on Addicted Fishing: https://youtu.be/aFQsg9g5Aq0

Cutting Board https://amzn.to/36BwNSr","{'default': {'url': 'https://i.ytimg.com/vi/BtcrEwdBLsM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BtcrEwdBLsM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BtcrEwdBLsM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/BtcrEwdBLsM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/BtcrEwdBLsM/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['catch and cook', 'mushroom foraging', 'catch clean cook', 'outdoor cooking', 'outdoor chef', 'salmon recipe', 'salmon catch and cook', 'forage and cook', 'clam dish', 'clam recipe', 'washington catch and cook', 'how to fillet salmon', 'how to cook fish', 'crispy skin salmon', 'addicted fishing', 'fishing for salmon', 'coho salmon', 'fishing catch and cook', 'catch n cook', 'foraging mushrooms', 'mushroom hunting', 'wild mushrooms', 'coastal foraging', 'catch & cook', 'mushroom gathering', 'PNW', 'pacific northwest']",24,none,"{'title': 'FISHING, CLAMMING, &MUSHROOMING at Camp | Cooking it All Together', 'description': 'Upgrade your kitchen with Misen’s amazing knives and cookware! Go to https://bit.ly/3hxsAaA and use outdoorcheflife to get 20% off your first order!\n\nCheck out Addicted Fishing: https://www.youtube.com/watch?v=Fnf0ct02Piw\nCheck out the awesome clam recipe I did on Addicted Fishing: https://youtu.be/aFQsg9g5Aq0\n\nCutting Board https://amzn.to/36BwNSr'}",en,BtcrEwdBLsM
0,2021-09-21T19:00:29Z,UCNqpN335uVY9Sx_ZK_WuOAA,NEXT STOP: CANADA | Unbelievably Good Trout Fishing | Catch and Cook,"Driving through Canada and stopped by to visit Gridlessness! We fished at this beautiful Canadian lake filled with rainbow trout. 
Check out Gridlessness: https://www.youtube.com/c/Gridlessness

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com","{'default': {'url': 'https://i.ytimg.com/vi/ouAH4XqLCt4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ouAH4XqLCt4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ouAH4XqLCt4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ouAH4XqLCt4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ouAH4XqLCt4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['catch and cook', 'catch clean cook', 'trout fishing', 'rainbow trout', 'lake fishing', 'canada', 'canadian lake fishing', 'outdoor cooking', 'cooking trout', 'trout recipe', 'fishing catch and cook', 'ultra clear lake', 'catch and cook in canada', 'mountain trout fishing', 'catch & cook', 'fishing videos', 'trout catch & cook']",24,none,"{'title': 'NEXT STOP: CANADA | Unbelievably Good Trout Fishing | Catch and Cook', 'description': 'Driving through Canada and stopped by to visit Gridlessness! We fished at this beautiful Canadian lake filled with rainbow trout. \nCheck out Gridlessness: https://www.youtube.com/c/Gridlessness\n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com'}",en,ouAH4XqLCt4
0,2021-09-14T23:00:22Z,UCNqpN335uVY9Sx_ZK_WuOAA,SALMON+BERRIES=PERFECTION | The Vanlife Chef Vlog,"Over a month living in the van and it's been real comfortable! We did some berry picking and cured our sockeye salmon with it. 

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

Cutting Board https://amzn.to/36BwNSr","{'default': {'url': 'https://i.ytimg.com/vi/_GUZ_AaUUyw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_GUZ_AaUUyw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_GUZ_AaUUyw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/_GUZ_AaUUyw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/_GUZ_AaUUyw/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['vanlife', 'van life', 'chef', 'chef taku', 'sushi chef', 'chef in a van', 'vanlife cooking', 'vanlife recipe', 'berry cured salmon', 'vlog', 'vanlife vlog', 'living in a van', 'van conversion living', 'tiny living', 'tiny home', 'converted van', 'van conversion', 'sprinter van', 'cooking in a van', 'how to cure salmon', 'van life vlog']",24,none,"{'title': 'SALMON+BERRIES=PERFECTION | The Vanlife Chef Vlog', 'description': ""Over a month living in the van and it's been real comfortable! We did some berry picking and cured our sockeye salmon with it. \n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nCutting Board https://amzn.to/36BwNSr""}",en,_GUZ_AaUUyw
0,2021-09-10T22:01:07Z,UCNqpN335uVY9Sx_ZK_WuOAA,DELICIOUS RAW ALASKAN OYSTERS and We Saw a Swimming Bear | Farm To Table,"Meta from Salty Lady Seafood Co. invited us out to their oyster farm in Juneau, AK to enjoy fresh picked oysters! You can find their oysters at deckhand daves in Downtown Juneau. 

https://www.saltyladyseafood.co/

Hot sauce from https://www.barnaclefoods.com/","{'default': {'url': 'https://i.ytimg.com/vi/ytCOe0wmDzE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ytCOe0wmDzE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ytCOe0wmDzE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ytCOe0wmDzE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ytCOe0wmDzE/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Farm to table', 'oysters', 'fresh oysters', 'raw oysters', 'raw oyster preperation', 'how to eat oysters', 'how to shuck oysters', 'oyster farm', 'alaska', 'oyster toppings', 'oyster recipe', 'can you eat raw oysters', 'fresh oysters eating', 'taku', 'outdoor chef']",24,none,"{'title': 'DELICIOUS RAW ALASKAN OYSTERS and We Saw a Swimming Bear | Farm To Table', 'description': 'Meta from Salty Lady Seafood Co. invited us out to their oyster farm in Juneau, AK to enjoy fresh picked oysters! You can find their oysters at deckhand daves in Downtown Juneau. \n\nhttps://www.saltyladyseafood.co/\n\nHot sauce from https://www.barnaclefoods.com/'}",en,ytCOe0wmDzE
0,2021-09-07T19:00:06Z,UCNqpN335uVY9Sx_ZK_WuOAA,FORAGE AND COOK Chicken Of the Woods Mushrooms | Tons of Dying Salmon,"Back with another Alaska Video! This time we foraged chicken of the woods mushrooms and cooked it to it's perfection. 

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

BBQ Sauce from Barnacle Foods: https://www.barnaclefoods.com/collections/bbq-sauce

Music: Corey J Beats https://open.spotify.com/artist/0CpOAY2TliyvzxykFggFVS?si=KBfGdFL7SgavDyk6mSVy6w","{'default': {'url': 'https://i.ytimg.com/vi/VuGEkOZNxkM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VuGEkOZNxkM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VuGEkOZNxkM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/VuGEkOZNxkM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/VuGEkOZNxkM/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['chicken of the woods', 'mushroom foraging', 'mushroom id', 'chicken of the woods recipe', 'how to cook chicken of the woods mushroom', 'mushroom gathering', 'mushrooms', 'wild mushrooms', 'catch and cook', 'forage and cook', 'forage n cook', 'catch n cook', 'catch clean cook', 'outdoor cooking', 'open fire cooking', 'bbq pulled chicken of the woods', 'taku', 'chef taku', 'sushi chef', 'asian guy cooking outdoors', 'vegan meal', 'vegetarian recipes', 'wild edibles', 'how to cook wild mushrooms']",24,none,"{'title': 'FORAGE AND COOK Chicken Of the Woods Mushrooms | Tons of Dying Salmon', 'description': ""Back with another Alaska Video! This time we foraged chicken of the woods mushrooms and cooked it to it's perfection. \n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nBBQ Sauce from Barnacle Foods: https://www.barnaclefoods.com/collections/bbq-sauce\n\nMusic: Corey J Beats https://open.spotify.com/artist/0CpOAY2TliyvzxykFggFVS?si=KBfGdFL7SgavDyk6mSVy6w""}",en,VuGEkOZNxkM
0,2021-08-31T19:15:01Z,UCNqpN335uVY9Sx_ZK_WuOAA,BEAR APPROACHED AND I FEARED FOR HER LIFE | Salmon Fishing Alaska,"Super close bear encounter while Alaskan salmon fishing. 

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

Cutting Board https://amzn.to/36BwNSr","{'default': {'url': 'https://i.ytimg.com/vi/hhqS-hW1QAM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hhqS-hW1QAM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hhqS-hW1QAM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/hhqS-hW1QAM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/hhqS-hW1QAM/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Bear', 'Grizzly bear', 'brown bear', 'big bear', 'salmon fishing', 'alaska', 'alaska bear', 'salmon bear', 'bear encounter', 'close bear encounter', 'bear sighting', 'bear spray', 'yelling at a bear', 'cornered by a bear', 'alaskan bear', 'sockeye salmon', 'cast net', 'brown bear encounter', 'taku', 'ocl', 'chef taku', 'chef life', 'alaska series', 'bear attack', 'brown bear fishing', 'grizzly bears']",24,none,"{'title': 'BEAR APPROACHED AND I FEARED FOR HER LIFE | Salmon Fishing Alaska', 'description': 'Super close bear encounter while Alaskan salmon fishing. \n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nCutting Board https://amzn.to/36BwNSr'}",en,hhqS-hW1QAM
0,2021-08-24T19:14:27Z,UCNqpN335uVY9Sx_ZK_WuOAA,ULTIMATE STREET FOOD FUSION TAKOYAKI+CORNDOGS In Alaska,"We’re in Juneau, AK fishing and hanging out making a fusion dish, Takoyaki corndog!

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

CampChef Table https://amzn.to/32oLN5v
Cutting Board https://amzn.to/36BwNSr","{'default': {'url': 'https://i.ytimg.com/vi/M46e_ay1i9M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/M46e_ay1i9M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/M46e_ay1i9M/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/M46e_ay1i9M/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/M46e_ay1i9M/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Takoyaki', 'corndog', 'how to make takoyaki', 'Japanese street food', 'American street food', 'corn dogs', 'how to make corn dogs', 'corn dog', 'alaska', 'octopus catch and cook', 'octopus recipe', 'cooking octopus', 'tako', 'street food', 'fusion recipe', 'fusion food', 'japanese fusion', 'japanese american']",24,none,"{'title': 'ULTIMATE STREET FOOD FUSION TAKOYAKI+CORNDOGS In Alaska', 'description': 'We’re in Juneau, AK fishing and hanging out making a fusion dish, Takoyaki corndog!\n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nCampChef Table https://amzn.to/32oLN5v\nCutting Board https://amzn.to/36BwNSr'}",en,M46e_ay1i9M
0,2021-08-22T15:00:17Z,UCNqpN335uVY9Sx_ZK_WuOAA,HOT SALMON BITE While Shore Fishing In Alaska,Fishing for salmon from shore. Catching mostly pink salmon and a coho. Watch previous video for more!,"{'default': {'url': 'https://i.ytimg.com/vi/zOFeG02tOvc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zOFeG02tOvc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zOFeG02tOvc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/zOFeG02tOvc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/zOFeG02tOvc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Salmon fishing', 'fishing', 'shore fishing', 'shore fishing for salmon', 'hot salmon bite', 'coho salmon', 'Silver salmon', 'how to catch salmon', 'Salmon fishing', 'fishing', 'shore fishing', 'shore fishing for salmon', 'hot salmon bite', 'coho salmon', 'Silver salmon', 'how to catch salmon', 'Salmon fishing', 'fishing', 'shore fishing', 'shore fishing for salmon', 'hot salmon bite', 'coho salmon', 'Silver salmon', 'how to catch salmon']",24,none,"{'title': 'HOT SALMON BITE While Shore Fishing In Alaska', 'description': 'Fishing for salmon from shore. Catching mostly pink salmon and a coho. Watch previous video for more!'}",en,zOFeG02tOvc
0,2021-08-17T19:00:12Z,UCNqpN335uVY9Sx_ZK_WuOAA,CAMPFIRE PAELLA ON REMOTE ISLAND IN ALASKA | Catch and Cook Alaska Series,"Matt and Lia from Barnacle Foods invited us out to a remote cabin on an island in Alaska! 

I highly recommend checking out barnacle foods and getting some kelp goodies! My favorites; kelp Serrano hot sauce, kelp salsa, canned octopus, Kelp pickles, furikake, and the spruce jam is great too! 
barnaclefoods: https://www.barnaclefoods.com/
Ig@barnaclefoods 
Canned octopus in kelp hot sauce: https://www.barnaclefoods.com/collections/all/products/bullwhip-octopus?variant=39327250513943","{'default': {'url': 'https://i.ytimg.com/vi/Ibmz5Et1Nnw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ibmz5Et1Nnw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ibmz5Et1Nnw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Ibmz5Et1Nnw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Ibmz5Et1Nnw/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Alaska', 'Alaska fishing', 'paella', 'catch and cook', 'catch n cook', 'catch cook clean', 'open fire cooking', 'outdoor cooking', 'Alaskan outdoor cooking', 'kelp', 'cooking kelp', 'How to use kelp for food', 'can you eat kelp', 'Salmon fishing from shore', 'Outdoor kitchen', 'taku', 'sushi chef', 'Asian guy cooking outdoors', 'outdoor cook', 'outdoor chef', 'chef life', 'paella recipe', 'island', 'remote island', 'catch and cook on island', 'paella recipe seafood', 'salmon fishing', 'cabin life', 'salmon catch and cook']",24,none,"{'title': 'CAMPFIRE PAELLA ON REMOTE ISLAND IN ALASKA | Catch and Cook Alaska Series', 'description': 'Matt and Lia from Barnacle Foods invited us out to a remote cabin on an island in Alaska! \n\nI highly recommend checking out barnacle foods and getting some kelp goodies! My favorites; kelp Serrano hot sauce, kelp salsa, canned octopus, Kelp pickles, furikake, and the spruce jam is great too! \nbarnaclefoods: https://www.barnaclefoods.com/\nIg@barnaclefoods \nCanned octopus in kelp hot sauce: https://www.barnaclefoods.com/collections/all/products/bullwhip-octopus?variant=39327250513943'}",en,Ibmz5Et1Nnw
0,2021-08-10T19:15:00Z,UCNqpN335uVY9Sx_ZK_WuOAA,CRAZY LOOKING ALASKAN SALMON | Catch and Cook in Bushcraft Smoker,"In Alaska catching this *Pink Salmon and smoking it up in a bushcraft smoker. 

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com
Music from Epidemicsound: http://share.epidemicsound.com/outdoorcheflife

Cutting Board https://amzn.to/36BwNSr","{'default': {'url': 'https://i.ytimg.com/vi/0NPo91hwt8U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0NPo91hwt8U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0NPo91hwt8U/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/0NPo91hwt8U/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/0NPo91hwt8U/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['salmon catch and cook', 'smoked salmon', 'smoke house', 'bushcraft smoker', 'bushcraft', 'smoker', 'pink salmon', 'humpy', 'smoked pink salmon', 'how to smoke salmon outdoors', 'alaska salmon fishing', 'river salmon', 'smoked river salmon', 'salmon fishing', 'pink salmon fishing', 'salmon smoker', 'pink salmon recipe', 'Haines', 'Alaska', 'fishing in alaska', 'Alaska river salmon']",24,none,"{'title': 'CRAZY LOOKING ALASKAN SALMON | Catch and Cook in Bushcraft Smoker', 'description': 'In Alaska catching this *Pink Salmon and smoking it up in a bushcraft smoker. \n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\nMusic from Epidemicsound: http://share.epidemicsound.com/outdoorcheflife\n\nCutting Board https://amzn.to/36BwNSr'}",en,0NPo91hwt8U
0,2021-08-03T19:05:11Z,UCNqpN335uVY9Sx_ZK_WuOAA,THE ALASKAN DRAGON ROLL | Making Sushi + How We Crossed the Canadian Border In Our Van,"Attempting to get through the Canadian border in our sprinter van. Getting to Alaska and making sushi.

Cutting Board https://amzn.to/36BwNSr","{'default': {'url': 'https://i.ytimg.com/vi/k0EyK32bXY0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/k0EyK32bXY0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/k0EyK32bXY0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/k0EyK32bXY0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/k0EyK32bXY0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Driving through Canada', 'driving to alaska', 'canadian border crossing', 'how we got through the canadian border', 'Making sushi', 'how to make sushi', 'octopus sushi', 'shrimp tempura sushi', 'coho salmon sushi', 'coho salmon', 'silver salmon', 'salmon sushi', 'sake sushi', 'Tako sushi', 'Chef Taku', 'sushi chef', 'outdoor sushi chef', 'outdoor cooking', 'asian guy cooking outdoors', 'alaskan ingredients sushi', 'Van life', 'Van', 'sprinter van', 'mixed race van life', 'crossing the border', 'crossing canadian border']",24,none,"{'title': 'THE ALASKAN DRAGON ROLL | Making Sushi + How We Crossed the Canadian Border In Our Van', 'description': 'Attempting to get through the Canadian border in our sprinter van. Getting to Alaska and making sushi.\n\nCutting Board https://amzn.to/36BwNSr'}",en,k0EyK32bXY0
0,2021-07-28T02:18:19Z,UCNqpN335uVY9Sx_ZK_WuOAA,ALASKAN FEAST | Catch and Cook Spot Prawn and Octopus,"Are you a traveler who wants to engage with local culture, wants to know your dollars are supporting local businesses, and cares about the impact you leave behind? Then this is the real Alaskan vacation for you!

For more information about travel routes and schedules, community covid guidelines, and local businesses to check out on your trip, go to https://visitsoutheastalaska.com. Please remember many communities in Southeast do not have access to healthcare, so be sure to keep Southeast Alaska's communities and visitors safe by following state, city, and community covid guidelines during your visit.
Learn more about Spruce Root at https://www.spruceroot.org. And don't forget to check out https://www.equinoxalaska.com, https://www.harbormountainbrewing.com/, https://alaskasaltco.com/, and https://www.barnaclefoods.com/.

Spruce Root believes in a regenerative approach to tourism that promotes locally-led, meaningful, and responsible visitor experiences in communities across Southeast Alaska. Rooted in Indigenous values, Regenerative Tourism reimagines how the tourism industry can protect and benefit communities, cultures, and ecosystems. To learn more about Regenerative Tourism, visit https://www.sustainablesoutheast.net.

https://www.instagram.com/outdoorcheflife/

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

Music from Epidemicsound: http://share.epidemicsound.com/outdoorcheflife","{'default': {'url': 'https://i.ytimg.com/vi/_xDy0I5jjeI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_xDy0I5jjeI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_xDy0I5jjeI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/_xDy0I5jjeI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/_xDy0I5jjeI/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Alaska', 'spot prawn', 'shrimp catch and cook', 'octopus', 'octopus catch and cook', 'raw octopus', 'octopus sushi', 'how to make raw octopus', 'alaska catch and cook', 'catch cook clean', 'how to prepare shrimp', 'prawn recipe', 'shrimp recipe', 'taku in alaska', 'how to make shrimp sauce', 'asian outdoor cooking guy', 'sushi chef taku', 'sushi from fresh catch', 'shrimp sushi', 'prawn sushi', 'how to prepare sushi with octopus', 'salmon fishing in Alaska', 'best catch and cooker']",24,none,"{'title': 'ALASKAN FEAST | Catch and Cook Spot Prawn and Octopus', 'description': ""Are you a traveler who wants to engage with local culture, wants to know your dollars are supporting local businesses, and cares about the impact you leave behind? Then this is the real Alaskan vacation for you!\n\nFor more information about travel routes and schedules, community covid guidelines, and local businesses to check out on your trip, go to https://visitsoutheastalaska.com. Please remember many communities in Southeast do not have access to healthcare, so be sure to keep Southeast Alaska's communities and visitors safe by following state, city, and community covid guidelines during your visit.\nLearn more about Spruce Root at https://www.spruceroot.org. And don't forget to check out https://www.equinoxalaska.com, https://www.harbormountainbrewing.com/, https://alaskasaltco.com/, and https://www.barnaclefoods.com/.\n\nSpruce Root believes in a regenerative approach to tourism that promotes locally-led, meaningful, and responsible visitor experiences in communities across Southeast Alaska. Rooted in Indigenous values, Regenerative Tourism reimagines how the tourism industry can protect and benefit communities, cultures, and ecosystems. To learn more about Regenerative Tourism, visit https://www.sustainablesoutheast.net.\n\nhttps://www.instagram.com/outdoorcheflife/\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nMusic from Epidemicsound: http://share.epidemicsound.com/outdoorcheflife""}",en,_xDy0I5jjeI
0,2021-07-20T23:00:08Z,UCNqpN335uVY9Sx_ZK_WuOAA,OFF TO ALASKA In Our Van | Trouble at the Border + Van Meals,"Taking our real first trip in our newly converted sprinter van but we faced some difficulties at the Canadian border. 

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com
Music from Epidemicsound: http://share.epidemicsound.com/outdoorcheflife

Cutting Board https://amzn.to/36BwNSr","{'default': {'url': 'https://i.ytimg.com/vi/WUax3a9CfAw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WUax3a9CfAw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WUax3a9CfAw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/WUax3a9CfAw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/WUax3a9CfAw/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['van life', 'canadian border', 'crossing the border', 'crossing into canada', 'van life cooking', 'taku', 'jocelyn', 'biracial couple', 'driving to alaska', 'california to alaska', 'oru kayak', 'fishing in oru kayak', 'van life sushi chef', 'sushi van life']",24,none,"{'title': 'OFF TO ALASKA In Our Van | Trouble at the Border + Van Meals', 'description': 'Taking our real first trip in our newly converted sprinter van but we faced some difficulties at the Canadian border. \n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\nMusic from Epidemicsound: http://share.epidemicsound.com/outdoorcheflife\n\nCutting Board https://amzn.to/36BwNSr'}",en,WUax3a9CfAw
